date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-02-15,262.149,264.3585,259.3377,264.0429,3523083,3523083,5.0307,1.942,262.3516,"Feb 15, 18",0.7468064766882224
2018-02-16,262.3758,265.6211,262.2871,263.9837,2602502,2602502,-0.059185,-0.022,264.0238,"Feb 16, 18",0.7464148322114351
2018-02-20,263.2636,265.197,259.7322,261.2908,2618423,2618423,-2.6929,-1.02,262.1574,"Feb 20, 18",0.7285996394489191
2018-02-21,260.334,266.3313,259.5547,259.821,3017869,3017869,-1.4698,-0.562,262.3119,"Feb 21, 18",0.7188760068140848
2018-02-22,260.8074,262.7013,257.1774,257.8778,2678880,2678880,-1.9432,-0.748,259.2466,"Feb 22, 18",0.7060205414881827
2018-02-23,259.4265,263.3524,258.8346,263.1452,2507056,2507056,5.2674,2.043,261.6704,"Feb 23, 18",0.7408676380596397
2018-02-26,263.8653,268.0872,263.1452,267.5742,2751367,2751367,4.429,1.683,266.6936,"Feb 26, 18",0.7701682020409177
2018-02-27,267.3178,269.409,264.2895,264.2895,3140609,3140609,-3.2848,-1.228,267.0099,"Feb 27, 18",0.7484378876337593
2018-02-28,266.2282,266.5744,259.7293,260.0854,3104329,3104329,-4.2041,-1.591,263.1639,"Feb 28, 18",0.7206251757273042
2018-03-01,259.7689,260.6987,253.4292,254.0019,3483534,3483534,-6.0835,-2.339,256.5963,"Mar 1, 18",0.6803790748060798
2018-03-02,252.2412,256.4353,249.3726,255.3274,3122826,3122826,1.3255,0.522,253.2137,"Mar 2, 18",0.6891480740287449
2018-03-05,253.6854,261.6879,253.4678,260.2733,2445846,2445846,4.9459,1.937,258.7356,"Mar 5, 18",0.7218682500041348
2018-03-06,261.9055,264.9719,260.3624,264.0421,2217341,2217341,3.7688,1.448,262.9521,"Mar 6, 18",0.7468011841952931
2018-03-07,259.848,263.5475,258.1224,262.4792,2509352,2509352,-1.5629,-0.592,261.1419,"Mar 7, 18",0.7364616376957809
2018-03-08,263.597,265.1995,259.7886,263.4585,2565359,2565359,0.979289,0.373,262.7968,"Mar 8, 18",0.7429403106031789
2018-03-09,265.793,268.1571,264.1509,267.8406,4410571,4410571,4.3821,1.663,266.7329,"Mar 9, 18",0.7719306021864611
2018-03-12,268.0681,272.3315,267.8406,270.4223,3065557,3065557,2.5818,0.964,270.4579,"Mar 12, 18",0.7890101384317683
2018-03-13,271.3719,272.0545,264.5466,265.6248,2288103,2288103,-4.7975,-1.774,267.8021,"Mar 13, 18",0.7572717198948117
2018-03-14,267.4746,267.8505,261.0558,261.5692,2478684,2478684,-4.0556,-1.527,262.9334,"Mar 14, 18",0.7304414269884063
2018-03-15,262.8452,266.0897,262.4792,263.7256,2255191,2255191,2.1564,0.824,264.2495,"Mar 15, 18",0.7447073416800356
2018-03-16,263.1321,266.9305,262.4594,264.7049,4114368,4114368,0.979289,0.371,264.5146,"Mar 16, 18",0.7511860145874337
2018-03-19,264.1015,264.6059,256.6628,259.6897,2426864,2426864,-5.0151,-1.895,259.7452,"Mar 19, 18",0.7180073764120207
2018-03-20,260.4415,261.7769,259.054,260.3426,1514754,1514754,0.65286,0.251,260.4995,"Mar 20, 18",0.722326712204158
2018-03-21,260.1645,263.6069,257.4937,259.0171,2817633,2817633,-1.3255,-0.509,259.9079,"Mar 21, 18",0.7135577129814931
2018-03-22,255.6242,257.9982,249.4517,249.8671,4489285,4489285,-9.1499,-3.533,252.8036,"Mar 22, 18",0.6530248250996477
2018-03-23,250.886,252.1957,242.2801,242.6066,3634249,3634249,-7.2606,-2.906,246.5918,"Mar 23, 18",0.6049921439558076
2018-03-26,247.9382,252.5973,245.762,252.1225,3787177,3787177,9.5159,3.922,250.2176,"Mar 26, 18",0.6679456857913104
2018-03-27,253.1216,254.2789,242.9528,244.5849,2981484,2981484,-7.5376,-2.99,248.8529,"Mar 27, 18",0.618079817408994
2018-03-28,246.0885,248.512,241.7262,246.6721,2660194,2660194,2.0872,0.853,245.7908,"Mar 28, 18",0.6318879314622166
2018-03-29,248.0767,250.243,245.6433,249.1352,3073925,3073925,2.4631,0.999,248.0819,"Mar 29, 18",0.6481828556307163
2018-04-02,248.5416,249.8671,241.1327,244.6739,3429894,3429894,-4.4612,-1.791,244.2672,"Apr 2, 18",0.6186686072474076
2018-04-03,245.9203,248.1756,243.2396,247.869,2488166,2488166,3.1951,1.306,246.3268,"Apr 3, 18",0.6398061624464548
2018-04-04,243.0517,250.4804,241.8657,249.8869,2853211,2853211,2.0179,0.814,246.3002,"Apr 4, 18",0.6531558142996543
2018-04-05,251.7466,255.2087,250.6585,253.0424,1924810,1924810,3.1555,1.263,253.1117,"Apr 5, 18",0.6740313910986884
2018-04-06,248.7593,252.5775,244.0112,247.2656,3621939,3621939,-5.7768,-2.283,247.5234,"Apr 6, 18",0.6358142996543341
2018-04-09,248.7593,254.7141,246.4743,249.4616,3256691,3256691,2.196,0.888,250.5365,"Apr 9, 18",0.6503421927459769
2018-04-10,255.1692,257.0783,253.1809,253.7942,3314641,3314641,4.3326,1.737,254.9143,"Apr 10, 18",0.6790050113292426
2018-04-11,249.8573,252.073,247.0875,250.2035,3321982,3321982,-3.5907,-1.415,250.0441,"Apr 11, 18",0.6552503183765277
2018-04-12,253.4974,257.9092,252.35,256.7815,3059104,3059104,6.5781,2.629,255.9076,"Apr 12, 18",0.6987678414898367
2018-04-13,259.1061,259.6591,251.7862,253.1512,3026173,3026173,-3.6303,-1.414,254.7053,"Apr 13, 18",0.6747511701371086
2018-04-16,254.3481,257.8399,253.8832,255.09,3257417,3257417,1.9388,0.766,255.9979,"Apr 16, 18",0.6875775267518979
2018-04-17,258.7698,259.4127,249.61,250.886,10134395,10134395,-4.204,-1.648,252.6922,"Apr 17, 18",0.6597654764070588
2018-04-18,252.1423,254.2393,249.5209,251.252,4524761,4524761,0.365996,0.146,251.7319,"Apr 18, 18",0.6621867919223328
2018-04-19,251.252,253.3886,250.0947,251.4202,3990014,3990014,0.168162,0.067,251.6374,"Apr 19, 18",0.6632995385607727
2018-04-20,251.3509,252.9138,248.7593,249.2341,2930638,2930638,-2.1861,-0.869,250.526,"Apr 20, 18",0.6488371400691333
2018-04-23,248.9373,250.0155,243.5265,244.0013,3775874,3775874,-5.2328,-2.1,245.8487,"Apr 23, 18",0.6142189438168797
2018-04-24,246.128,246.4545,237.443,239.8665,4705066,4705066,-4.1348,-1.695,241.4258,"Apr 24, 18",0.5868646941104477
2018-04-25,239.5698,239.8385,234.9404,236.6418,5039886,5039886,-3.2247,-1.344,236.408,"Apr 25, 18",0.5655313166730066
2018-04-26,236.6814,239.0455,235.435,237.4925,2891094,2891094,0.850696,0.359,237.7439,"Apr 26, 18",0.5711592213419778
2018-04-27,237.4035,239.3115,236.4341,237.2056,2136781,2136781,-0.286862,-0.121,237.5985,"Apr 27, 18",0.5692612010651142
2018-04-30,238.363,240.4403,235.6427,235.7515,2790458,2790458,-1.4541,-0.613,237.1783,"Apr 30, 18",0.5596414336040223
2018-05-01,234.9404,235.3262,231.4288,234.1095,3269793,3269793,-1.642,-0.697,233.0703,"May 1, 18",0.5487785918660999
2018-05-02,234.0403,235.3311,230.8947,231.5178,3710850,3710850,-2.5917,-1.107,233.0276,"May 2, 18",0.5316328994591734
2018-05-03,229.9351,231.4684,224.9398,230.8848,4511425,4511425,-0.633077,-0.273,228.4831,"May 3, 18",0.527445214428659
2018-05-04,229.7967,234.2282,229.767,232.3982,2622252,2622252,1.5134,0.655,232.6,"May 4, 18",0.5374572879281544
2018-05-07,233.4467,235.5932,232.7296,234.6338,1979446,1979446,2.2355,0.962,234.4769,"May 7, 18",0.5522471594198105
2018-05-08,235.6625,238.0563,233.4467,234.4359,3267002,3267002,-0.197836,-0.084,235.5383,"May 8, 18",0.5509379289813605
2018-05-09,235.4053,239.4313,234.6812,239.1147,2434002,2434002,4.6788,1.996,237.6322,"May 9, 18",0.5818910738798935
2018-05-10,239.4906,242.7648,237.5661,240.8062,2598955,2598955,1.6915,0.707,240.773,"May 10, 18",0.5930813886178323
2018-05-11,240.8062,242.2603,239.095,240.2919,1540146,1540146,-0.514373,-0.214,240.5369,"May 11, 18",0.5896789772257414
2018-05-14,240.9645,243.2199,240.8656,241.2712,1928526,1928526,0.979288,0.408,242.0175,"May 14, 18",0.5961576501331393
2018-05-15,240.371,241.3107,238.0662,238.9466,2165705,2165705,-2.3246,-0.963,239.4836,"May 15, 18",0.5807789888030696
2018-05-16,238.6597,239.2236,237.9871,238.3531,1965177,1965177,-0.593509,-0.248,238.6344,"May 16, 18",0.5768526206109522
2018-05-17,237.8189,239.8171,236.1967,236.5132,2462688,2462688,-1.8399,-0.772,237.5655,"May 17, 18",0.5646805484345799
2018-05-18,235.524,236.1571,234.3073,234.4359,2698990,2698990,-2.0773,-0.878,235.0302,"May 18, 18",0.5509379289813605
2018-05-21,236.5132,237.4727,234.7525,235.1283,1951741,1951741,0.692426,0.295,235.9008,"May 21, 18",0.5555185816118948
2018-05-22,236.1175,238.0949,235.4053,235.4251,2551478,2551478,0.296756,0.126,236.7162,"May 22, 18",0.5574820964887617
2018-05-23,234.3172,235.2965,231.8443,235.2372,3114002,3114002,-0.187944,-0.08,233.7765,"May 23, 18",0.5562390222119313
2018-05-24,234.0403,234.6041,231.1222,233.5457,2308658,2308658,-1.6915,-0.719,233.1581,"May 24, 18",0.5450487074739925
2018-05-25,232.4576,233.5654,231.7454,232.4675,1985610,1985610,-1.0782,-0.462,232.5455,"May 25, 18",0.5379157501281776
2018-05-29,229.0152,229.9549,222.5855,224.5738,5323609,5323609,-7.8937,-3.396,225.3679,"May 29, 18",0.48569406083059063
2018-05-30,227.264,227.9847,224.6235,227.4824,3348589,3348589,2.9086,1.295,226.7806,"May 30, 18",0.5049362419992393
2018-05-31,225.6757,226.4401,222.4495,224.2264,5334873,5334873,-3.256,-1.431,223.847,"May 31, 18",0.48339579577592917
2018-06-01,226.728,228.5644,226.4202,226.6783,3330852,3330852,2.4519,1.094,227.3532,"Jun 1, 18",0.49961662504341503
2018-06-04,228.6637,229.4578,227.2739,228.207,2133594,2133594,1.5287,0.674,228.1685,"Jun 4, 18",0.5097299174701884
2018-06-05,227.264,227.6611,225.6261,226.6684,1986219,1986219,-1.5387,-0.674,226.7348,"Jun 5, 18",0.49955113044341165
2018-06-06,228.1673,230.8774,227.6809,230.5299,2566410,2566410,3.8615,1.704,229.7153,"Jun 6, 18",0.5250973322527827
2018-06-07,232.1778,234.1929,230.8376,231.741,2904959,2904959,1.2111,0.525,232.4266,"Jun 7, 18",0.5331095049865208
2018-06-08,231.2943,232.5549,230.649,231.6814,2253128,2253128,-0.059561,-0.026,231.6771,"Jun 8, 18",0.5327152142632684
2018-06-11,232.9024,233.4385,231.875,232.3763,1936809,1936809,0.694875,0.3,232.6472,"Jun 11, 18",0.5373124059342076
2018-06-12,232.4061,233.508,230.1626,230.927,2079981,2079981,-1.4493,-0.624,231.333,"Jun 12, 18",0.5277243934306931
2018-06-13,231.9395,236.486,231.3935,232.1182,3637425,3637425,1.1912,0.516,233.3192,"Jun 13, 18",0.5356049154028083
2018-06-14,234.1433,234.1631,230.8873,231.9395,2899565,2899565,-0.178683,-0.077,231.9793,"Jun 14, 18",0.5344227047946679
2018-06-15,229.8053,231.4432,228.1574,230.2222,4738084,4738084,-1.7173,-0.74,229.7592,"Jun 15, 18",0.5230617071597505
2018-06-18,228.5148,229.974,227.4725,229.6961,2327485,2327485,-0.526119,-0.229,228.8666,"Jun 18, 18",0.5195812314969486
2018-06-19,226.5493,227.3633,224.5047,226.6485,3326561,3326561,-3.0475,-1.327,226.0734,"Jun 19, 18",0.49941947968178896
2018-06-20,228.2368,228.2567,225.3003,226.1522,2678291,2678291,-0.49634,-0.219,226.2615,"Jun 20, 18",0.4961361493806129
2018-06-21,224.7327,226.7577,222.9246,225.3184,3094630,3094630,-0.833851,-0.369,225.1494,"Jun 21, 18",0.49062004862477876
2018-06-22,226.1125,228.8125,223.9286,224.3654,2892218,2892218,-0.952972,-0.423,225.8308,"Jun 22, 18",0.48431536642244016
2018-06-25,222.8565,223.4871,218.7766,219.9182,3817727,3817727,-4.4472,-1.982,220.1772,"Jun 25, 18",0.45489439822701494
2018-06-26,220.1564,221.169,217.5163,219.9579,2692887,2692887,0.039707,0.018,219.7605,"Jun 26, 18",0.4551570381886443
2018-06-27,219.8586,223.8194,218.5284,218.5681,3103621,3103621,-1.3898,-0.632,220.731,"Jun 27, 18",0.4459626548467657
2018-06-28,218.6376,223.0153,217.9725,221.7844,3072630,3072630,3.2163,1.472,221.2885,"Jun 28, 18",0.4672404611084465
2018-06-29,222.7572,223.5216,218.8362,218.9553,3395263,3395263,-2.8291,-1.276,221.0404,"Jun 29, 18",0.4485242214246729
2018-07-02,218.1413,221.705,217.2877,221.6256,1723244,1723244,2.6703,1.22,220.2193,"Jul 2, 18",0.4661899012619287
2018-07-03,222.8168,222.9955,218.3795,218.7667,1204376,1204376,-2.8589,-1.29,219.9184,"Jul 3, 18",0.44727651621652903
2018-07-05,219.8785,220.5138,218.1711,219.124,2218550,2218550,0.357364,0.163,219.007,"Jul 5, 18",0.44964027587119393
2018-07-06,218.9255,221.566,218.2703,220.1663,1846534,1846534,1.0423,0.476,220.3256,"Jul 6, 18",0.4565357325967948
2018-07-09,221.7249,226.5294,221.3675,226.321,2743874,2743874,6.1546,2.795,225.1775,"Jul 9, 18",0.49725286538875013
2018-07-10,226.3309,227.1945,224.1952,225.1893,2524839,2524839,-1.1317,-0.5,225.7734,"Jul 10, 18",0.48976597257827104
2018-07-11,224.1073,225.5864,223.5514,224.008,2527030,2527030,-1.1813,-0.525,224.4639,"Jul 11, 18",0.4819509452061592
2018-07-12,225.9735,226.1323,224.1173,225.5566,2223060,2223060,1.5486,0.691,225.1751,"Jul 12, 18",0.49219588839455536
2018-07-13,224.9709,226.9463,222.2907,224.7525,2543722,2543722,-0.80407,-0.356,224.7768,"Jul 13, 18",0.48687627143873113
2018-07-16,225.5367,229.7457,225.0801,229.7457,3271217,3271217,4.9932,2.222,228.3559,"Jul 16, 18",0.5199093660585813
2018-07-17,229.7854,231.5226,225.2092,229.3288,9280184,9280184,-0.416926,-0.181,227.3838,"Jul 17, 18",0.5171513156806642
2018-07-18,230.6391,232.009,228.4651,229.5472,6149874,6149874,0.21839,0.095,230.1598,"Jul 18, 18",0.5185961662504341
2018-07-19,229.4181,230.2917,227.3037,227.9489,4638844,4638844,-1.5982,-0.696,228.4888,"Jul 19, 18",0.5080224269387891
2018-07-20,227.3335,230.3512,227.125,229.9939,2684620,2684620,2.0449,0.897,229.638,"Jul 20, 18",0.5215513619899773
2018-07-23,230.1031,233.1407,230.0237,232.0487,2788682,2788682,2.0548,0.893,232.0986,"Jul 23, 18",0.5351451300795528
2018-07-24,233.0315,235.7415,232.6245,234.1532,2887509,2887509,2.1045,0.907,234.3262,"Jul 24, 18",0.5490676942923771
2018-07-25,233.2896,235.1161,232.2373,234.9573,2174698,2174698,0.80407,0.343,233.7662,"Jul 25, 18",0.5543873112482014
2018-07-26,235.265,236.5902,234.6992,235.3742,1885496,1885496,0.416926,0.177,235.5408,"Jul 26, 18",0.5571453616261185
2018-07-27,236.218,237.0518,234.2624,235.9003,1999682,1999682,0.52612,0.224,235.9437,"Jul 27, 18",0.5606258372889205
2018-07-30,236.2577,237.975,235.1558,237.2007,2454219,2454219,1.3004,0.551,236.6903,"Jul 30, 18",0.5692287845459207
2018-07-31,237.7467,237.7467,234.8183,235.6918,2504133,2504133,-1.5089,-0.636,235.8467,"Jul 31, 18",0.5592464813191539
2018-08-01,236.754,237.6474,234.0539,234.312,2510727,2510727,-1.3798,-0.585,235.4662,"Aug 1, 18",0.5501182541388949
2018-08-02,232.2175,233.4881,231.066,232.277,2580124,2580124,-2.035,-0.868,232.3808,"Aug 2, 18",0.536655475249326
2018-08-03,232.7237,233.7958,231.7807,232.3763,3053130,3053130,0.099268,0.043,232.6423,"Aug 3, 18",0.5373124059342076
2018-08-06,232.4259,235.2451,232.3167,234.2028,2259700,2259700,1.8265,0.786,233.8161,"Aug 6, 18",0.5493958288540098
2018-08-07,235.5132,237.707,234.7587,236.0889,2399530,2399530,1.8861,0.805,236.4335,"Aug 7, 18",0.5618735424970643
2018-08-08,236.3768,237.4092,234.5006,234.6396,2522656,2522656,-1.4493,-0.614,235.8425,"Aug 8, 18",0.5522855299935499
2018-08-09,234.6198,235.1111,231.6814,232.0686,2952021,2952021,-2.571,-1.096,233.0512,"Aug 9, 18",0.5352767808411756
2018-08-10,229.2791,229.7606,226.4401,227.9291,3863732,3863732,-4.1395,-1.784,227.9547,"Aug 10, 18",0.5078914377387824
2018-08-13,227.81,228.207,224.9114,225.1992,2663244,2663244,-2.7299,-1.198,226.0281,"Aug 13, 18",0.48983146717827425
2018-08-14,225.6856,228.6835,225.636,227.8795,2359006,2359006,2.6802,1.19,227.5399,"Aug 14, 18",0.5075633031771497
2018-08-15,227.671,229.845,226.6386,227.5717,3218939,3218939,-0.30773,-0.135,227.9593,"Aug 15, 18",0.5055270165225013
2018-08-16,228.9813,231.5822,228.7629,231.2943,2438306,2438306,3.7225,1.636,230.7856,"Aug 16, 18",0.5301543092469775
2018-08-17,230.8079,232.009,229.9442,231.6715,2107243,2107243,0.377218,0.163,231.4263,"Aug 17, 18",0.5326497196632652
2018-08-20,232.416,234.2475,232.3614,234.0539,2604975,2604975,2.3824,1.028,233.6328,"Aug 20, 18",0.5484107636074955
2018-08-21,233.5675,237.7765,233.5675,236.9029,2437333,2437333,2.849,1.217,236.6732,"Aug 21, 18",0.5672586540528918
2018-08-22,236.1485,237.9155,235.8408,237.5879,1870940,1870940,0.684949,0.289,237.2103,"Aug 22, 18",0.5717903511238277
2018-08-23,237.3,237.5283,234.1135,234.6098,2065059,2065059,-2.978,-1.253,235.2693,"Aug 23, 18",0.5520883846319237
2018-08-24,235.6224,236.0591,232.9818,233.3888,1948234,1948234,-1.221,-0.52,233.9804,"Aug 24, 18",0.5440107172981824
2018-08-27,235.2551,241.8663,234.8282,240.824,4106946,4106946,7.4352,3.186,240.1875,"Aug 27, 18",0.5931991465855152
2018-08-28,241.2806,243.2858,239.8214,240.5957,2951180,2951180,-0.228316,-0.095,241.6085,"Aug 28, 18",0.5916888014157419
2018-08-29,241.0738,241.8108,239.3408,240.4264,1911957,1911957,-0.169251,-0.07,240.6842,"Aug 29, 18",0.5905687775995236
2018-08-30,239.8289,240.1476,237.7174,238.4345,1963935,1963935,-1.9919,-0.829,238.5572,"Aug 30, 18",0.577391131766535
2018-08-31,237.9764,238.3847,236.1637,236.8509,1965472,1965472,-1.5836,-0.664,237.1894,"Aug 31, 18",0.5669146420124704
2018-09-04,236.8011,237.1597,233.6439,236.7015,2083698,2083698,-0.149395,-0.063,235.8319,"Sep 4, 18",0.5659262689578751
2018-09-05,236.0541,238.484,235.2175,236.6019,2092231,2092231,-0.099596,-0.042,236.8616,"Sep 5, 18",0.5652673535881448
2018-09-06,236.0442,237.6676,232.9368,233.5742,2651790,2651790,-3.0277,-1.28,234.2555,"Sep 6, 18",0.5452372525346079
2018-09-07,234.102,234.6897,231.7416,232.9666,1952884,1952884,-0.60754,-0.26,233.1374,"Sep 7, 18",0.541217604154607
2018-09-10,234.0622,234.5502,230.8054,230.9747,1948373,1948373,-1.9919,-0.855,231.8393,"Sep 10, 18",0.5280399583216183
2018-09-11,229.7397,230.7158,227.7378,229.2816,2719540,2719540,-1.6931,-0.733,229.1051,"Sep 11, 18",0.5168390585978202
2018-09-12,229.9787,231.0544,226.385,227.2299,3577707,3577707,-2.0517,-0.895,227.6333,"Sep 12, 18",0.5032657989183467
2018-09-13,228.5744,228.923,226.6522,227.4091,3003569,3003569,0.179274,0.079,227.5888,"Sep 13, 18",0.5044513173345683
2018-09-14,228.1561,229.6202,227.8374,228.3155,2228307,2228307,0.90633,0.399,228.6559,"Sep 14, 18",0.5104477118237599
2018-09-17,228.4748,229.2318,226.3833,226.9709,1918787,1918787,-1.3446,-0.589,227.0989,"Sep 17, 18",0.5015523543324016
2018-09-18,227.4291,228.4748,225.6562,227.9669,2498063,2498063,0.995967,0.439,227.6582,"Sep 18, 18",0.5081415080297041
2018-09-19,228.9728,235.3271,228.5943,234.6299,3716487,3716487,6.663,2.923,233.5202,"Sep 19, 18",0.5522213585167788
2018-09-20,236.0442,237.5481,235.0781,236.4426,2502995,2502995,1.8127,0.773,236.3931,"Sep 20, 18",0.5642134859335461
2018-09-21,237.0999,237.558,233.8829,234.3909,3760267,3760267,-2.0517,-0.868,235.6212,"Sep 21, 18",0.5506402262540727
2018-09-24,233.7933,234.7893,231.3034,231.9607,2056982,2056982,-2.4302,-1.037,232.2457,"Sep 24, 18",0.5345629558573012
2018-09-25,233.6937,233.6937,231.2884,231.5623,2003418,2003418,-0.398386,-0.172,231.858,"Sep 25, 18",0.5319272943783802
2018-09-26,232.0205,232.0603,227.3195,227.9569,2372746,2372746,-3.6054,-1.557,229.4004,"Sep 26, 18",0.5080753518680846
2018-09-27,227.8474,228.923,226.6024,226.8215,2451510,2451510,-1.1354,-0.498,227.3953,"Sep 27, 18",0.5005639812778062
2018-09-28,224.8396,226.4829,222.8974,223.3356,3097847,3097847,-3.4859,-1.537,224.228,"Sep 28, 18",0.47750260489886376
2018-10-01,225.3077,226.6721,224.0926,224.4212,2451341,2451341,1.0856,0.486,225.0018,"Oct 1, 18",0.484684517804277
2018-10-02,224.3714,225.4172,223.0667,225.1583,2272681,2272681,0.737016,0.328,224.4605,"Oct 2, 18",0.48956088847725054
2018-10-03,226.8315,228.8433,225.6662,226.8614,2574210,2574210,1.7031,0.756,227.2257,"Oct 3, 18",0.5008279443626681
2018-10-04,228.3354,230.4668,224.481,226.5626,2903786,2903786,-0.29879,-0.132,227.3371,"Oct 4, 18",0.49885119825347735
2018-10-05,227.0805,227.4888,223.3058,224.7997,1722697,1722697,-1.7629,-0.778,224.7664,"Oct 5, 18",0.4871885285215752
2018-10-08,223.3556,226.0018,221.6027,224.4412,2523200,2523200,-0.358549,-0.159,224.1733,"Oct 8, 18",0.4848168301275161
2018-10-09,224.0826,224.2121,221.6325,222.011,1863236,1863236,-2.4302,-1.083,222.5548,"Oct 9, 18",0.4687395597307444
2018-10-10,222.3397,222.7381,213.6947,214.0233,3955472,3955472,-7.9877,-3.598,217.0943,"Oct 10, 18",0.4158960025139342
2018-10-11,213.3361,215.1588,210.0992,212.1111,6217366,6217366,-1.9123,-0.893,212.7851,"Oct 11, 18",0.4032456212890528
2018-10-12,216.1248,217.1009,210.6072,213.0075,4161711,4161711,0.89637,0.423,213.1714,"Oct 12, 18",0.409175859616625
2018-10-15,213.5851,216.2643,212.1908,214.352,3333750,3333750,1.3446,0.631,214.7681,"Oct 15, 18",0.41807055554636724
2018-10-16,218.4654,221.1047,215.4282,220.8059,5924183,5924183,6.4539,3.011,218.6126,"Oct 16, 18",0.4607670806939782
2018-10-17,219.6406,227.9768,219.1625,227.3593,4953723,4953723,6.5535,2.968,225.603,"Oct 17, 18",0.504121859649703
2018-10-18,226.5825,227.8075,222.9573,224.0428,2995425,2995425,-3.3166,-1.459,224.8917,"Oct 18, 18",0.482181168648595
2018-10-19,224.3515,227.3793,223.2868,226.0447,2759105,2759105,2.0019,0.894,225.9936,"Oct 19, 18",0.49542497064320334
2018-10-22,226.0148,227.947,220.6266,220.7063,2736770,2736770,-5.3384,-2.362,222.5791,"Oct 22, 18",0.46010816532424786
2018-10-23,215.7165,218.6383,213.4556,217.6785,3318168,3318168,-3.0277,-1.372,216.5017,"Oct 23, 18",0.4400774027090949
2018-10-24,217.2602,218.0471,207.5595,208.3364,4152713,4152713,-9.3422,-4.292,211.2468,"Oct 24, 18",0.37827365496253906
2018-10-25,210.4179,214.8201,209.488,213.1469,3179707,3179707,4.8105,2.309,212.365,"Oct 25, 18",0.41009807650960084
2018-10-26,209.8801,213.9337,208.6825,211.5036,3558077,3558077,-1.6433,-0.771,211.0454,"Oct 26, 18",0.3992266344706681
2018-10-29,213.2863,217.33,211.1948,213.625,3278258,3278258,2.1214,1.003,214.4179,"Oct 29, 18",0.41326100259662935
2018-10-30,215.1189,219.4613,214.1727,218.3956,3897378,3897378,4.7707,2.233,217.4524,"Oct 30, 18",0.4448214610588294
2018-10-31,220.9951,228.0764,220.5071,224.4611,4369633,4369633,6.0654,2.777,225.2509,"Oct 31, 18",0.4849484808891387
2018-11-01,224.8495,227.9569,224.5607,226.0546,2557550,2557550,1.5935,0.71,226.0639,"Nov 1, 18",0.49549046524320656
2018-11-02,229.0724,230.7556,225.3774,228.7637,3698981,3698981,2.709,1.198,228.0776,"Nov 2, 18",0.5134128309875461
2018-11-05,227.3992,230.163,226.0347,227.7976,2565374,2565374,-0.966088,-0.422,227.5216,"Nov 5, 18",0.5070214842134859
2018-11-06,227.2697,228.5943,226.1343,227.2797,2275807,2275807,-0.517903,-0.227,227.0801,"Nov 6, 18",0.5035952566032118
2018-11-07,229.1222,231.8569,225.9874,230.3472,3514619,3514619,3.0676,1.35,229.1461,"Nov 7, 18",0.5238886591799943
2018-11-08,230.0684,233.116,229.67,230.7158,2404854,2404854,0.368508,0.16,231.3002,"Nov 8, 18",0.5263271752972892
2018-11-09,230.7556,230.7556,221.4035,221.7521,3721716,3721716,-8.9637,-3.885,224.8894,"Nov 9, 18",0.46702677670641557
2018-11-12,221.1047,221.4134,204.3027,205.219,11019357,11019357,-16.5331,-7.456,208.5524,"Nov 12, 18",0.35765013313927524
2018-11-13,203.5757,208.7405,201.514,204.223,6984798,6984798,-0.995967,-0.485,205.0248,"Nov 13, 18",0.3510609794419729
2018-11-14,205.4082,206.5038,197.6397,201.6734,5742451,5742451,-2.5497,-1.248,201.3736,"Nov 14, 18",0.33419380447546426
2018-11-15,200.9861,203.6753,198.5161,202.9183,4260001,4260001,1.245,0.617,201.5121,"Nov 15, 18",0.34242958503547616
2018-11-16,202.1116,203.9185,199.542,201.3048,2829572,2829572,-1.6135,-0.795,201.567,"Nov 16, 18",0.3317552883581695
2018-11-19,201.016,201.4841,196.5541,197.4206,3419116,3419116,-3.8843,-1.93,198.1649,"Nov 19, 18",0.3060589120619222
2018-11-20,194.3132,195.1,189.5773,190.5683,5513841,5513841,-6.8523,-3.471,191.7374,"Nov 20, 18",0.2607267254353902
2018-11-21,191.3153,194.4526,190.4189,191.8232,4111653,4111653,1.2549,0.659,192.4245,"Nov 21, 18",0.26902866215702176
2018-11-23,190.8372,191.0962,188.178,188.3374,1862633,1862633,-3.4859,-1.817,189.1193,"Nov 23, 18",0.24596794733969538
2018-11-26,190.399,194.4426,189.9209,193.5562,3143267,3143267,5.2189,2.771,193.1656,"Nov 26, 18",0.2804935249656814
2018-11-27,192.62,193.8351,190.7914,192.869,2345380,2345380,-0.687217,-0.355,192.557,"Nov 27, 18",0.27594727353918924
2018-11-28,194.0542,197.6497,191.4547,197.5501,3762873,3762873,4.681,2.427,195.7269,"Nov 28, 18",0.30691563435489466
2018-11-29,196.02,197.45,193.16,194.85,2666117,2666117,-2.7001,-1.367,195.2297,"Nov 29, 18",0.2890528091560127
2018-11-30,190.57,191.45,188.12,190.69,6219958,6219958,-4.16,-2.135,189.9154,"Nov 30, 18",0.26153184592229956
2018-12-03,194,195.66,191.62,191.63,4015619,4015619,0.94,0.493,193.0887,"Dec 3, 18",0.26775052511453284
2018-12-04,190.69,191.11,183.63,184.31,5797535,5797535,-7.32,-3.82,186.0324,"Dec 4, 18",0.2193242148090568
2018-12-06,181.33,184.88,180.15,184.09,5275511,5275511,-0.22,-0.119,182.3305,"Dec 6, 18",0.21786877925342774
